Data,Velocidade,Temperatura,Umidade,Pressão,Direção
4/10/2005,"1,90","29,73","70,33","1009,73","8,00"
4/11/2005,"3,47","29,40","69,00","1009,27","8,00"
4/12/2005,"3,57","29,67","74,33","1009,60","8,00"
4/13/2005,"3,70","28,87","75,67","1010,67","8,00"
4/14/2005,"3,90","29,73","70,00","1010,17","8,00"
4/15/2005,"2,73","29,20","73,00","1010,57","8,00"
4/16/2005,"2,80","29,73","70,67","1011,47","8,00"
4/17/2005,"3,40","29,60","68,67","1010,93","8,00"
4/18/2005,"5,20","29,93","71,67","1009,40","9,33"
4/19/2005,"5,53","29,80","72,67","1009,63","8,00"
4/20/2005,"2,23","29,67","72,00","1010,77","8,00"
4/21/2005,"3,07","29,67","67,67","1010,60","8,00"
4/22/2005,"4,73","29,67","71,67","1009,67","8,00"
4/23/2005,"4,07","29,60","66,33","1009,90","8,00"
4/24/2005,"3,33","29,80","71,67","1010,17","8,00"
4/25/2005,"3,20","29,47","68,67","1010,40","8,00"
4/26/2005,"3,40","29,40","77,67","1011,37","6,33"
4/27/2005,"2,77","29,53","71,67","1011,33","8,00"
4/28/2005,"3,97","30,13","77,67","1011,77","5,00"
4/29/2005,"4,03","30,40","69,67","1012,10","8,00"
4/30/2005,"4,43","29,33","76,67","1012,53","8,00"
5/1/2005,"4,77","29,93","70,00","1012,47","8,00"
5/2/2005,"2,87","29,33","77,67","1012,10","8,00"
5/3/2005,"5,03","29,33","73,33","1012,87","8,00"
5/4/2005,"5,33","28,67","75,67","1013,27","8,00"
5/5/2005,"4,63","28,93","74,33","1013,10","8,00"
5/6/2005,"3,20","29,60","69,67","1012,30","8,00"
5/7/2005,"2,53","29,53","69,00","1011,60","8,00"
5/8/2005,"4,33","29,00","73,00","1011,77","8,00"
5/9/2005,"4,00","28,80","69,33","1011,63","8,00"
5/10/2005,"4,07","29,20","74,00","1011,23","8,00"
5/11/2005,"2,07","29,13","68,33","1011,07","8,00"
5/12/2005,"2,10","28,13","81,33","1011,57","7,67"
5/13/2005,"2,97","27,47","76,67","1011,20","8,00"
5/14/2005,"3,07","28,40","78,00","1010,10","8,00"
5/15/2005,"4,03","29,27","72,00","1009,50","8,00"
5/16/2005,"3,70","27,80","78,00","1010,10","11,00"
5/17/2005,"3,57","28,13","77,67","1009,63","8,00"
5/18/2005,"3,50","29,60","76,00","1008,93","9,33"
5/19/2005,"5,60","28,87","74,33","1008,90","8,00"
5/20/2005,"5,93","28,93","75,67","1010,27","9,33"
5/21/2005,"5,13","29,20","69,33","1010,70","8,00"
5/22/2005,"3,30","28,40","76,33","1011,17","8,00"
5/23/2005,"3,50","27,27","77,33","1011,93","6,33"
5/24/2005,"4,17","28,00","75,33","1011,07","8,00"
5/25/2005,"5,07","28,33","73,67","1012,27","8,00"
5/26/2005,"3,57","28,67","78,67","1013,57","8,00"
5/27/2005,"3,80","29,00","72,33","1013,27","6,33"
5/28/2005,"3,90","29,07","70,67","1012,47","9,33"
5/29/2005,"6,03","28,93","69,00","1011,77","8,00"
5/30/2005,"4,97","27,20","85,67","1012,67","8,00"
5/31/2005,"4,20","27,73","76,67","1012,50","8,00"
6/1/2005,"4,13","26,73","85,33","1012,33","9,33"
6/2/2005,"4,20","28,27","74,67","1011,57","9,33"
6/3/2005,"4,10","28,47","74,00","1012,10","9,33"
6/4/2005,"3,57","27,47","76,33","1012,63","11,00"
6/5/2005,"2,23","28,20","78,33","1012,50","8,00"
6/6/2005,"3,30","26,67","77,00","1012,43","11,00"
6/7/2005,"3,60","27,67","73,33","1011,77","9,33"
6/8/2005,"4,47","27,80","74,67","1012,23","14,00"
6/9/2005,"5,80","27,47","82,00","1013,53","8,00"
6/10/2005,"5,50","29,47","64,67","1012,93","9,33"
6/11/2005,"4,33","28,93","69,33","1012,67","11,00"
6/12/2005,"6,90","27,67","71,67","1012,83","11,00"
6/13/2005,"4,53","28,00","76,67","1012,17","9,33"
6/14/2005,"4,80","28,53","73,00","1013,00","11,00"
6/15/2005,"3,97","28,67","77,33","1013,97","8,00"
6/16/2005,"4,87","29,87","61,67","1012,47","11,00"
6/17/2005,"4,57","28,80","74,00","1012,83","8,00"
6/18/2005,"5,90","26,67","79,00","1013,77","10,67"
6/19/2005,"3,83","28,27","73,00","1013,40","7,67"
6/20/2005,"6,07","28,60","74,00","1013,27","7,67"
6/21/2005,"3,60","28,20","77,67","1013,63","8,00"
6/22/2005,"5,30","28,07","73,00","1013,33","12,33"
6/23/2005,"4,53","27,53","70,33","1013,93","12,33"
6/24/2005,"4,03","25,73","81,33","1014,57","11,00"
6/25/2005,"3,57","27,07","76,00","1013,53","8,00"
6/26/2005,"5,50","27,47","69,00","1013,67","9,33"
6/27/2005,"4,97","24,80","89,00","1013,67","9,33"
6/28/2005,"5,43","27,67","73,67","1013,47","12,33"
6/29/2005,"4,97","27,07","79,33","1013,30","9,33"
6/30/2005,"5,13","27,33","71,67","1013,17","9,33"
7/1/2005,"5,97","27,40","76,33","1013,43","8,00"
7/2/2005,"5,10","29,47","60,00","1013,07","11,00"
7/3/2005,"4,17","28,67","70,00","1014,27","9,33"
7/4/2005,"4,37","29,07","60,33","1013,67","12,33"
7/5/2005,"4,13","27,53","73,00","1014,13","8,00"
7/6/2005,"5,90","28,00","71,67","1014,80","11,00"
7/7/2005,"5,47","27,80","76,67","1014,80","8,00"
7/8/2005,"5,30","27,93","68,67","1015,23","9,33"
7/9/2005,"5,10","28,00","69,00","1015,20","8,00"
7/10/2005,"7,13","28,20","61,00","1014,37","11,00"
7/11/2005,"6,80","28,07","69,00","1013,87","11,00"
7/12/2005,"5,37","28,87","59,67","1014,40","8,00"
7/13/2005,"8,13","28,93","60,67","1013,73","9,33"
7/14/2005,"6,40","29,33","57,33","1013,33","8,00"
7/15/2005,"6,63","28,53","61,33","1013,70","9,33"
7/16/2005,"5,50","29,20","61,67","1014,10","9,33"
7/17/2005,"6,43","29,60","61,00","1013,97","9,33"
7/18/2005,"5,97","28,67","61,33","1013,83","8,00"
7/19/2005,"5,30","27,73","73,67","1013,97","8,00"
7/20/2005,"3,27","27,40","71,67","1014,10","8,00"
7/21/2005,"6,03","28,60","67,33","1013,53","9,33"
7/22/2005,"7,03","28,27","63,67","1014,53","8,00"
7/23/2005,"6,73","29,87","65,67","1013,93","6,33"
7/24/2005,"6,43","28,40","65,00","1014,57","8,00"
7/25/2005,"7,23","29,53","60,33","1014,90","8,00"
7/26/2005,"7,33","29,53","56,33","1015,60","9,33"
7/27/2005,"7,43","29,47","62,00","1015,67","9,33"
7/28/2005,"6,40","29,53","58,67","1015,50","11,00"
7/29/2005,"5,87","29,33","60,00","1015,20","8,00"
7/30/2005,"4,87","28,87","59,67","1014,77","8,00"
7/31/2005,"4,73","28,27","64,00","1014,27","9,33"
8/1/2005,"6,87","27,27","65,67","1014,10","8,00"
8/2/2005,"6,10","27,13","73,00","1013,60","6,33"
8/3/2005,"7,40","28,40","62,00","1013,60","11,00"
8/4/2005,"7,10","27,73","69,67","1014,27","6,33"
8/5/2005,"7,10","28,60","65,00","1014,37","6,33"
8/6/2005,"7,63","29,13","64,67","1014,67","9,33"
8/7/2005,"5,53","28,67","60,33","1014,03","6,33"
8/8/2005,"6,70","27,80","68,67","1014,13","7,67"
8/9/2005,"7,47","27,60","66,33","1014,30","6,33"
8/10/2005,"6,27","27,73","72,00","1014,50","9,33"
8/11/2005,"7,00","27,87","66,67","1014,90","6,33"
8/12/2005,"5,50","27,80","71,67","1013,77","8,00"
8/13/2005,"7,33","27,80","66,00","1013,27","6,33"
8/14/2005,"8,47","27,73","70,67","1013,83","6,33"
8/15/2005,"6,07","27,80","69,00","1014,57","6,33"
8/16/2005,"7,80","27,47","74,33","1014,57","8,00"
8/17/2005,"7,67","28,47","60,67","1013,90","11,00"
8/18/2005,"6,03","27,80","69,33","1014,10","8,00"
8/19/2005,"6,57","28,13","62,00","1014,10","8,00"
8/20/2005,"7,37","28,13","63,33","1014,07","9,33"
8/21/2005,"5,53","27,73","69,00","1014,07","8,00"
8/22/2005,"7,07","28,47","68,33","1014,00","7,67"
8/23/2005,"4,97","27,67","64,67","1013,87","6,33"
8/24/2005,"6,37","27,80","68,67","1014,23","6,33"
8/25/2005,"6,57","29,00","64,33","1013,57","7,67"
8/26/2005,"6,53","28,80","66,00","1012,80","6,33"
8/27/2005,"6,00","29,27","56,67","1013,43","9,33"
8/28/2005,"6,80","29,27","63,67","1013,40","9,33"
8/29/2005,"6,47","28,33","65,33","1012,67","8,00"
8/30/2005,"7,33","28,93","66,00","1012,77","9,33"
8/31/2005,"7,40","27,67","65,33","1013,00","6,33"
9/1/2005,"7,60","27,73","67,00","1012,37","9,33"
9/2/2005,"7,87","28,73","62,33","1012,80","6,33"
9/3/2005,"7,50","28,47","68,33","1013,47","6,33"
9/4/2005,"6,87","27,73","68,33","1013,63","8,00"
9/5/2005,"5,43","27,93","69,33","1013,33","9,33"
9/6/2005,"5,40","26,53","75,67","1014,03","7,67"
9/7/2005,"4,73","28,07","71,00","1014,50","6,33"
9/8/2005,"5,17","28,53","64,33","1014,40","8,00"
9/9/2005,"6,83","29,07","63,00","1014,57","12,33"
9/10/2005,"7,83","29,33","55,67","1014,70","8,00"
9/11/2005,"6,67","28,40","66,33","1014,30","9,00"
9/12/2005,"5,67","28,80","56,00","1014,40","6,33"
9/13/2005,"6,63","28,00","67,67","1013,37","9,33"
9/14/2005,"6,80","29,47","60,33","1012,97","8,00"
9/15/2005,"6,27","28,33","69,00","1014,20","8,00"
9/16/2005,"5,90","27,80","63,00","1014,20","8,00"
9/17/2005,"6,57","27,87","70,00","1013,37","8,00"
9/18/2005,"6,27","28,40","63,67","1012,90","6,33"
9/19/2005,"6,10","28,07","70,00","1014,07","6,33"
9/20/2005,"8,27","27,87","62,67","1013,23","6,33"
9/21/2005,"6,43","28,00","71,00","1012,37","6,33"
9/22/2005,"7,57","27,87","69,33","1011,40","5,00"
9/23/2005,"5,60","27,80","73,00","1012,27","6,33"
9/24/2005,"6,63","28,27","61,00","1012,80","6,33"
9/25/2005,"6,30","28,40","68,33","1013,13","6,33"
9/26/2005,"5,47","28,47","68,33","1013,03","6,33"
9/27/2005,"6,23","28,40","68,67","1013,50","6,33"
9/28/2005,"7,00","28,20","70,33","1013,30","9,33"
9/29/2005,"6,47","27,73","69,00","1012,30","9,33"
9/30/2005,"5,47","29,07","65,33","1012,40","19,67"
10/1/2005,"6,90","28,93","66,00","1011,87","9,00"
10/2/2005,"6,73","28,73","59,33","1011,90","9,00"
10/3/2005,"6,47","28,47","66,33","1011,13","9,00"
10/4/2005,"6,60","28,60","67,33","1011,87","9,33"
10/5/2005,"7,30","29,27","66,00","1012,00","11,00"
10/6/2005,"7,23","30,20","57,00","1012,87","10,67"
10/7/2005,"6,80","29,13","61,00","1013,83","9,33"
10/8/2005,"5,17","29,40","59,33","1013,83","12,33"
10/9/2005,"6,83","28,47","64,00","1012,53","19,67"
10/10/2005,"7,83","28,13","67,33","1011,97","7,67"
10/11/2005,"6,67","27,93","66,33","1012,30","18,00"
10/12/2005,"5,67","28,33","64,67","1012,43","7,67"
10/13/2005,"6,63","28,73","63,33","1011,53","9,33"
10/14/2005,"6,80","29,27","61,00","1012,13","7,67"
10/15/2005,"6,27","29,47","61,33","1012,27","19,67"
10/16/2005,"5,90","29,07","63,33","1011,40","7,67"
10/17/2005,"6,57","29,80","59,33","1011,13","10,67"
10/18/2005,"6,27","28,60","65,33","1012,07","7,67"
10/19/2005,"6,10","29,00","65,67","1012,53","7,67"
10/20/2005,"8,27","30,07","60,67","1012,00","9,00"
10/21/2005,"6,43","28,80","65,00","1011,57","11,00"
10/22/2005,"7,57","28,53","68,67","1011,43","7,67"
10/23/2005,"5,60","28,33","65,00","1011,57","11,00"
10/24/2005,"6,63","28,33","67,33","1011,67","7,67"
10/25/2005,"7,40","28,53","65,67","1011,17","9,33"
10/26/2005,"6,63","28,67","66,33","1011,10","19,67"
10/27/2005,"4,30","28,20","69,67","1012,13","16,67"
10/28/2005,"6,73","27,87","73,00","1012,10","16,67"
10/29/2005,"4,30","28,20","68,67","1012,23","16,67"
10/30/2005,"4,80","28,53","72,00","1012,07","15,33"
10/31/2005,"6,03","28,53","72,33","1012,67","25,67"
11/1/2005,"5,97","28,53","70,67","1013,57","16,67"
11/2/2005,"5,73","28,80","70,33","1013,60","18,00"
11/3/2005,"6,13","29,13","68,33","1012,77","19,67"
11/4/2005,"8,13","28,93","62,67","1012,30","9,33"
11/5/2005,"5,63","28,73","62,33","1012,03","18,00"
11/6/2005,"6,07","28,47","67,00","1011,53","19,67"
11/7/2005,"6,73","28,73","63,33","1010,70","7,67"
11/8/2005,"6,13","29,40","64,67","1010,93","18,00"
11/9/2005,"6,33","29,73","64,67","1010,83","18,00"
11/10/2005,"6,63","28,93","69,67","1010,77","9,00"
11/11/2005,"6,40","28,80","64,67","1010,07","7,67"
11/12/2005,"4,53","28,33","69,33","1010,10","18,00"
11/13/2005,"5,17","28,47","71,00","1009,77","7,67"
11/14/2005,"5,73","28,87","70,33","1009,87","16,67"
11/15/2005,"6,73","29,47","68,00","1010,40","6,33"
11/16/2005,"6,30","29,00","65,00","1010,17","11,00"
11/17/2005,"6,80","29,53","64,33","1009,23","7,67"
11/18/2005,"5,97","29,53","66,00","1009,17","7,67"
11/19/2005,"7,57","29,80","62,00","1009,87","7,67"
11/20/2005,"5,67","29,07","69,67","1009,93","19,67"
11/21/2005,"6,87","28,93","71,67","1009,57","16,67"
11/22/2005,"5,87","29,73","69,67","1008,67","18,00"
11/23/2005,"6,00","29,53","71,33","1009,23","7,67"
11/24/2005,"6,47","29,73","70,00","1009,67","7,67"
11/25/2005,"5,90","29,53","69,67","1010,07","18,00"
11/26/2005,"5,97","30,07","66,67","1009,10","18,00"
11/27/2005,"6,37","29,53","72,33","1008,53","6,33"
11/28/2005,"5,97","29,67","67,67","1008,87","5,00"
11/29/2005,"8,13","29,27","71,67","1010,03","6,33"
11/30/2005,"6,97","29,80","68,67","1009,93","7,67"
12/1/2005,"7,17","29,27","69,33","1009,27","19,67"
12/2/2005,"4,17","29,20","72,00","1008,80","18,00"
12/3/2005,"4,43","29,33","76,00","1009,07","16,67"
12/4/2005,"5,77","29,13","79,67","1009,03","15,33"
12/5/2005,"5,43","29,13","81,33","1008,60","25,67"
12/6/2005,"3,97","29,27","73,67","1007,33","15,33"
12/7/2005,"5,43","29,33","78,33","1007,93","5,33"
12/8/2005,"6,07","29,27","78,00","1009,20","15,33"
12/9/2005,"6,40","29,53","72,00","1010,47","6,33"
12/10/2005,"5,67","29,67","68,00","1010,47","8,00"
12/11/2005,"5,97","29,40","72,33","1009,10","15,33"
12/12/2005,"6,67","29,20","75,67","1009,23","5,00"
12/13/2005,"7,57","29,07","71,67","1008,70","6,33"
12/14/2005,"5,33","29,60","68,00","1009,33","6,33"
12/15/2005,"6,53","29,67","69,67","1009,37","16,67"
12/16/2005,"6,63","29,27","71,33","1009,40","18,00"
12/17/2005,"6,73","29,27","71,00","1010,30","16,67"
12/18/2005,"5,93","29,87","75,00","1010,23","16,67"
12/19/2005,"5,33","29,80","73,33","1010,10","16,67"
12/20/2005,"5,20","29,73","75,67","1010,13","7,67"
12/21/2005,"5,30","29,60","73,33","1010,93","16,67"
12/22/2005,"6,80","29,40","68,00","1011,23","9,33"
12/23/2005,"7,30","29,40","69,67","1011,07","6,33"
12/24/2005,"4,80","28,80","75,00","1010,77","6,33"
12/25/2005,"5,07","29,00","75,67","1011,03","16,67"
12/26/2005,"5,30","28,93","78,00","1010,83","16,67"
12/27/2005,"5,33","28,93","79,00","1009,87","5,00"
12/28/2005,"6,23","29,40","75,00","1009,53","6,33"
12/29/2005,"7,00","29,27","73,67","1009,60","6,33"
12/30/2005,"5,43","29,00","77,00","1009,43","18,00"
12/31/2005,"6,53","28,93","80,67","1009,53","6,33"
1/1/2006,"5,93","29,07","77,33","1009,83","7,67"
1/2/2006,"6,43","29,20","77,00","1009,93","16,67"
1/3/2006,"4,63","29,13","79,00","1009,43","6,33"
1/4/2006,"6,83","29,07","79,00","1007,93","16,67"
1/5/2006,"6,37","29,40","73,33","1007,57","7,67"
1/6/2006,"6,67","29,07","75,00","1008,23","16,67"
1/7/2006,"5,53","28,93","77,00","1009,40","19,67"
1/8/2006,"6,83","28,73","76,00","1009,47","16,67"
1/9/2006,"4,40","28,93","79,33","1009,73","16,67"
1/10/2006,"5,90","29,07","81,33","1010,63","16,67"
1/11/2006,"5,93","29,00","78,33","1010,47","18,00"
1/12/2006,"6,57","29,33","77,33","1010,53","6,33"
1/13/2006,"6,40","29,27","75,00","1010,90","18,00"
1/14/2006,"8,23","29,33","75,00","1009,97","18,00"
1/15/2006,"5,63","29,13","75,67","1009,97","18,00"
1/16/2006,"6,70","29,07","79,67","1009,97","6,33"
1/17/2006,"5,77","29,73","78,67","1009,37","7,67"
1/18/2006,"6,63","28,73","80,67","1009,67","18,33"
1/19/2006,"5,77","28,87","81,33","1008,60","18,00"
1/20/2006,"7,07","28,87","79,00","1008,33","7,67"
1/21/2006,"6,63","29,07","77,33","1009,37","7,67"
1/22/2006,"7,20","29,20","79,33","1009,23","16,67"
1/23/2006,"6,10","29,47","77,00","1009,67","7,67"
1/24/2006,"7,73","29,53","80,00","1009,90","16,67"
1/25/2006,"5,97","30,20","76,00","1010,80","18,00"
1/26/2006,"4,50","29,60","75,00","1011,10","7,67"
1/27/2006,"5,63","29,93","75,33","1011,27","18,00"
1/28/2006,"5,60","29,47","80,00","1011,20","6,33"
1/29/2006,"4,90","29,53","79,00","1010,50","18,00"
1/30/2006,"6,20","29,47","79,00","1009,83","5,00"
1/31/2006,"5,43","29,20","77,67","1009,77","18,00"
2/1/2006,"5,23","28,73","80,67","1009,90","6,33"
2/2/2006,"5,03","29,07","76,33","1010,17","15,67"
2/3/2006,"5,83","29,20","76,00","1008,87","16,67"
2/4/2006,"6,07","29,60","74,67","1008,43","18,00"
2/5/2006,"5,90","28,93","76,00","1008,97","6,33"
2/6/2006,"4,70","28,60","78,00","1010,37","16,67"
2/7/2006,"4,57","28,33","79,00","1010,90","16,67"
2/8/2006,"3,83","28,93","80,67","1010,50","16,67"
2/9/2006,"5,87","29,13","80,00","1011,00","16,67"
2/10/2006,"4,97","29,20","75,00","1012,20","15,33"
2/11/2006,"4,57","28,87","78,33","1012,47","6,33"
2/12/2006,"4,67","29,20","79,33","1011,30","15,33"
2/13/2006,"5,97","29,27","75,67","1010,90","18,33"
2/14/2006,"5,70","29,07","77,33","1011,30","16,67"
2/15/2006,"4,30","29,20","76,67","1010,63","18,33"
2/16/2006,"4,40","29,47","78,33","1009,87","18,00"
2/17/2006,"5,83","29,20","76,67","1009,97","16,67"
2/18/2006,"4,13","29,27","82,00","1011,03","18,00"
2/19/2006,"4,20","28,73","84,33","1012,07","6,33"
2/20/2006,"3,33","28,20","86,00","1011,20","19,67"
2/21/2006,"4,10","28,53","84,67","1010,07","19,67"
2/22/2006,"3,37","29,20","83,33","1010,47","36,00"
2/23/2006,"3,87","28,73","69,33","1010,53","19,67"
2/24/2006,"5,17","28,80","89,33","1010,53","25,67"
2/25/2006,"4,13","29,60","87,00","1010,73","16,67"
2/26/2006,"4,47","29,13","92,00","1009,73","16,67"
2/27/2006,"3,93","29,40","89,00","1009,87","16,67"
2/28/2006,"3,57","28,27","93,00","1010,60","15,33"
3/1/2006,"3,70","28,00","92,00","1011,23","27,00"
3/2/2006,"4,57","26,33","95,67","1012,17","18,33"
3/3/2006,"3,70","28,33","92,33","1012,10","9,33"
3/4/2006,"6,63","29,53","89,00","1011,50","8,00"
3/5/2006,"6,00","29,53","85,00","1011,77","6,33"
3/6/2006,"4,63","29,47","78,67","1011,87","18,00"
3/7/2006,"5,30","29,27","83,00","1011,53","5,00"
3/8/2006,"4,07","29,33","78,67","1010,43","18,00"
3/9/2006,"4,83","29,53","74,67","1010,00","15,33"
3/10/2006,"3,97","29,60","77,00","1010,27","16,67"
3/11/2006,"3,53","29,27","82,33","1010,80","16,67"
3/12/2006,"3,90","29,93","77,67","1010,60","16,67"
3/13/2006,"4,90","29,60","79,00","1009,70","8,00"
3/14/2006,"4,90","27,93","83,67","1009,90","12,00"
3/15/2006,"5,23","29,07","86,67","1010,73","6,33"
3/16/2006,"5,07","29,80","76,67","1010,93","18,00"
3/17/2006,"5,97","29,80","76,67","1009,63","16,67"
3/18/2006,"4,33","29,73","77,67","1009,57","18,00"
3/19/2006,"4,57","29,73","79,67","1010,17","16,67"
3/20/2006,"5,07","29,47","83,00","1010,33","7,67"
3/21/2006,"6,97","29,00","81,67","1010,37","9,33"
3/22/2006,"4,40","27,87","86,33","1010,43","7,67"
3/23/2006,"3,73","28,13","91,67","1010,57","9,00"
3/24/2006,"3,27","28,73","88,33","1010,57","7,67"
3/25/2006,"3,63","28,93","89,67","1011,10","7,67"
3/26/2006,"3,73","28,93","89,33","1011,60","18,00"
3/27/2006,"3,90","28,80","87,67","1012,07","16,67"
3/28/2006,"4,50","29,67","83,00","1011,83","18,00"
3/29/2006,"5,57","29,87","81,00","1010,73","16,67"
3/30/2006,"4,77","30,00","81,33","1010,70","16,67"
3/31/2006,"4,73","29,47","82,33","1011,33","16,67"
4/1/2006,"4,07","29,40","80,00","1011,10","6,33"
4/2/2006,"4,87","29,67","79,00","1010,60","18,00"
4/3/2006,"3,93","29,67","80,33","1010,67","19,67"
4/4/2006,"4,37","28,73","84,33","1010,80","7,67"
4/5/2006,"2,17","26,53","91,00","1010,83","15,33"
4/6/2006,"3,13","28,47","92,00","1009,83","9,33"
4/7/2006,"5,97","28,80","89,33","1008,90","12,00"
4/8/2006,"4,47","29,27","87,00","1009,13","6,33"
4/9/2006,"3,37","27,60","91,33","1008,93","25,67"
4/10/2006,"2,37","28,00","90,67","1008,73","36,00"
4/11/2006,"3,80","28,47","92,00","1008,67","18,00"
4/12/2006,"3,43","29,13","89,33","1009,80","18,00"
4/13/2006,"3,63","29,60","85,67","1008,87","16,67"
4/14/2006,"4,73","29,27","87,67","1008,37","7,67"
4/15/2006,"5,13","28,33","93,33","1009,17","9,00"
4/16/2006,"3,13","28,13","95,33","1011,50","10,67"
4/17/2006,"3,53","28,20","92,00","1012,00","18,00"
4/18/2006,"2,00","26,80","97,00","1011,63","24,00"
4/19/2006,"3,10","27,07","93,00","1011,83","18,33"
4/20/2006,"3,77","26,67","96,67","1011,63","13,67"
4/21/2006,"2,40","26,73","92,33","1011,13","12,00"
4/22/2006,"2,87","28,00","95,00","1012,30","10,67"
4/23/2006,"3,37","28,20","89,67","1010,70","7,67"
4/24/2006,"4,17","28,60","93,00","1009,93","9,33"
4/25/2006,"3,40","28,40","93,67","1009,50","18,00"
4/26/2006,"4,10","28,67","91,67","1009,87","8,00"
4/27/2006,"3,27","28,20","92,33","1010,13","24,00"
4/28/2006,"2,57","27,13","97,00","1010,67","13,67"
4/29/2006,"2,23","28,40","92,33","1009,80","10,67"
4/30/2006,"3,80","28,20","93,33","1010,47","7,67"
5/1/2006,"3,00","29,07","91,00","1011,73","9,33"
5/2/2006,"3,57","29,60","86,33","1011,73","6,33"
5/3/2006,"5,73","29,53","84,00","1010,37","7,67"
5/4/2006,"4,33","28,93","89,67","1010,20","19,67"
5/5/2006,"2,77","28,67","88,67","1010,37","9,00"
5/6/2006,"3,77","28,00","94,00","1010,83","10,67"
5/7/2006,"2,03","28,20","89,67","1011,00","8,00"
5/8/2006,"2,83","28,80","89,33","1010,47","12,33"
5/9/2006,"2,57","28,10","88,67","1010,80","20,00"
5/10/2006,"2,30","28,27","90,67","1010,93","9,33"
5/11/2006,"2,37","28,67","86,00","1010,83","24,00"
5/12/2006,"4,00","28,87","86,00","1011,10","8,00"
5/13/2006,"3,47","29,47","89,67","1012,93","16,67"
5/14/2006,"3,47","29,27","92,67","1014,07","7,33"
5/15/2006,"3,63","29,07","89,00","1013,30","19,67"
5/16/2006,"2,67","29,27","84,67","1012,30","19,67"
5/17/2006,"3,20","29,53","82,67","1012,73","21,00"
5/18/2006,"4,30","28,00","88,67","1013,90","22,67"
5/19/2006,"5,03","28,87","83,67","1012,93","24,00"
5/20/2006,"3,97","28,07","84,67","1012,47","16,67"
5/21/2006,"2,80","29,00","85,33","1011,73","22,67"
5/22/2006,"4,27","28,13","84,67","1012,40","16,67"
5/23/2006,"4,13","28,73","87,00","1013,13","10,67"
5/24/2006,"3,83","27,73","89,67","1013,33","8,00"
5/25/2006,"2,57","29,33","84,67","1012,63","12,33"
5/26/2006,"4,10","28,40","90,33","1012,27","21,00"
5/27/2006,"3,00","27,87","95,00","1013,00","19,67"
5/28/2006,"3,33","27,33","87,33","1012,53","9,33"
5/29/2006,"3,13","28,40","92,67","1012,40","9,33"
5/30/2006,"4,70","28,00","86,00","1011,57","9,33"
5/31/2006,"4,30","28,67","74,00","1012,30","12,33"
6/1/2006,"4,40","28,60","73,00","1012,77","10,67"
6/2/2006,"3,87","28,47","79,67","1013,17","9,33"
6/3/2006,"4,80","29,27","69,33","1012,37","10,67"
6/4/2006,"5,27","28,30","72,67","1011,93","12,33"
6/5/2006,"3,93","27,20","82,67","1011,53","12,33"
6/6/2006,"3,20","27,87","78,00","1012,27","22,67"
6/7/2006,"2,80","29,07","81,33","1012,13","18,33"
6/8/2006,"4,27","27,20","90,00","1012,53","21,00"
6/9/2006,"3,83","27,20","87,67","1011,73","13,67"
6/10/2006,"3,80","28,07","82,00","1011,30","19,67"
6/11/2006,"2,13","29,27","83,00","1011,17","10,67"
